id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9.15095E+17,99%,100%,,19,19,t,t,South End,42.33972579,-71.07632252,Entire rental unit,Entire home/apt,2,1,0,1,$201.00 ,1,365,t,16,42,72,140,69,35,5,81,25,210,42210,4.8,4.85,4.75,4.94,4.96,4.87,4.59,t,12,12,0,0,2.52
9.16759E+17,100%,100%,t,1,1,t,t,South Boston,42.3308789,-71.0371873,Entire rental unit,Entire home/apt,3,1,1,2,$206.00 ,2,1125,t,5,18,35,296,97,38,6,41,47,228,46968,5,4.98,5,5,5,4.98,4.92,f,1,1,0,0,3.7
9.1734E+17,100%,100%,f,59,74,t,t,Downtown,42.35145242,-71.0650514,Entire rental unit,Entire home/apt,4,1,2,2,$326.00 ,1,365,t,4,25,55,234,94,45,2,64,50,255,83130,4.59,4.65,4.78,4.87,4.86,4.41,4.43,f,59,59,0,0,3.48
9.17656E+17,100%,100%,t,39,40,t,t,Brighton,42.34673,-71.14722,Entire rental unit,Entire home/apt,3,1,1,2,$163.00 ,1,365,t,21,41,67,136,80,37,0,77,41,222,36186,4.76,4.74,4.8,4.73,4.73,4.79,4.6,t,39,39,0,0,3.05
9.18199E+17,99%,100%,,19,19,t,t,South End,42.33971421,-71.07785276,Entire rental unit,Entire home/apt,2,1,0,1,$210.00 ,1,365,t,16,40,70,138,96,43,6,79,36,255,53550,4.78,4.85,4.86,4.94,4.91,4.94,4.51,t,12,12,0,0,3.5
9.18372E+17,100%,93%,t,2,2,t,t,East Boston,42.36766147,-71.03295247,Entire rental unit,Entire home/apt,4,1,2,2,$142.00 ,1,28,t,8,29,57,147,197,69,5,67,96,255,36210,4.83,4.82,4.8,4.94,4.98,4.76,4.7,t,2,2,0,0,7.28
9.18851E+17,100%,100%,f,59,74,t,t,Downtown,42.35111033,-71.06699304,Entire rental unit,Entire home/apt,2,1,1,1,$303.00 ,5,365,t,3,6,23,133,113,49,1,24,50,255,77265,4.5,4.57,4.78,4.89,4.88,4.49,4.32,f,59,59,0,0,4.15
9.18905E+17,100%,100%,t,5,8,t,t,Dorchester,42.28846,-71.0393,Entire rental unit,Entire home/apt,10,6,5,6,$624.00 ,1,365,t,30,60,90,334,58,29,1,94,24,174,108576,4.83,4.86,4.71,4.95,4.84,4.69,4.78,t,4,4,0,0,2.2
9.20273E+17,99%,100%,t,18,48,t,t,Dorchester,42.3204372,-71.0560214,Entire townhouse,Entire home/apt,12,2,4,8,$420.00 ,30,365,t,12,32,62,337,29,3,2,71,16,180,75600,4.9,4.9,4.86,5,5,4.62,4.83,t,1,1,0,0,1.1
9.20305E+17,99%,98%,f,25,194,t,t,Downtown,42.35092673,-71.06553081,Entire rental unit,Entire home/apt,4,,1,,,1,365,t,12,37,67,336,109,35,2,76,46,210,,4.49,4.5,4.51,4.82,4.73,4.87,4.44,t,60,60,0,0,4.01
9.2185E+17,100%,100%,f,10,10,t,t,Roxbury,42.32193,-71.08004,Private room in home,Private room,1,1,1,1,$66.00 ,2,365,t,8,38,68,335,34,14,1,78,19,84,5544,4.62,4.76,4.62,4.97,4.88,4.29,4.5,f,7,0,7,0,1.26
9.22409E+17,100%,62%,f,184,251,t,t,South Boston Waterfront,42.34988,-71.04433,Entire rental unit,Entire home/apt,3,1,1,1,$239.00 ,30,730,t,4,17,47,322,1,1,0,57,1,60,14340,5,5,5,5,5,5,5,t,55,55,0,0,0.11
9.23066E+17,100%,100%,f,10,10,t,t,Roxbury,42.32125,-71.07801,Private room in home,Private room,2,1,1,1,$78.00 ,2,365,t,0,0,0,269,33,9,1,10,20,54,4212,4.61,4.73,4.67,4.94,4.76,4.06,4.45,f,7,0,7,0,1.22
9.24145E+17,100%,94%,f,1,1,t,t,Brighton,42.3472763,-71.1514285,Entire guest suite,Entire home/apt,3,1,1,3,$173.00 ,2,28,t,15,38,47,47,23,8,0,47,10,48,8304,4.74,4.74,4.96,4.96,4.96,4.91,4.7,t,1,1,0,0,0.92
9.24596E+17,100%,100%,f,10,10,t,t,Roxbury,42.32184601,-71.07909028,Private room in home,Private room,2,1,1,1,$88.00 ,2,365,t,10,36,66,334,34,11,0,76,15,66,5808,4.68,4.59,4.53,4.94,4.82,4.18,4.47,f,7,0,7,0,1.26
9.25489E+17,33%,28%,f,33,75,t,t,Fenway,42.34864,-71.10181,Entire rental unit,Entire home/apt,5,,2,,,4,365,t,30,60,90,360,1,1,0,99,1,8,,5,5,5,5,5,5,5,f,16,16,0,0,0.1
9.26773E+17,33%,28%,f,33,75,t,t,Back Bay,42.34936257,-71.08028036,Entire rental unit,Entire home/apt,5,2,2,3,$839.00 ,29,365,t,30,60,90,364,0,0,0,99,0,0,0,,,,,,,,f,16,16,0,0,
9.26795E+17,33%,28%,f,33,75,t,t,Back Bay,42.34965319,-71.07855747,Entire rental unit,Entire home/apt,5,2,2,3,$839.00 ,29,365,t,30,60,90,364,0,0,0,99,0,0,0,,,,,,,,f,16,16,0,0,
9.26892E+17,33%,28%,f,33,75,t,t,Fenway,42.34813705,-71.10059263,Entire rental unit,Entire home/apt,4,,2,,,4,365,t,12,20,20,20,0,0,0,20,0,0,,,,,,,,,f,16,16,0,0,
9.26898E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,1,3,$357.00 ,3,120,t,9,32,62,336,10,4,0,71,4,24,8568,4.9,5,5,4.9,4.9,4.9,4.6,f,9,9,0,0,0.38
9.26907E+17,33%,28%,f,33,75,t,t,Fenway,42.34614,-71.10188,Entire rental unit,Entire home/apt,5,,2,,,4,365,t,30,60,90,358,1,0,0,99,1,0,,3,3,3,3,3,3,2,f,16,16,0,0,0.08
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$255.00 ,3,120,t,13,36,66,328,22,6,1,75,12,36,9180,4.77,4.77,4.77,4.95,4.91,4.86,4.43,t,9,9,0,0,0.84
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$230.00 ,3,120,t,6,17,47,287,35,20,2,56,17,120,27600,4.8,4.91,4.8,4.86,4.91,4.94,4.66,t,9,9,0,0,1.39
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$287.00 ,3,120,t,5,28,58,332,37,24,6,67,11,144,41328,4.95,4.97,4.95,4.81,4.89,4.89,4.65,t,9,9,0,0,1.41
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$291.00 ,3,120,t,11,31,61,331,25,13,0,70,14,78,22698,4.76,4.92,5,4.6,4.8,4.92,4.76,t,9,9,0,0,0.93
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$265.00 ,3,120,t,12,35,61,327,22,9,1,70,11,54,14310,4.77,4.86,4.95,4.77,4.86,4.95,4.68,t,9,9,0,0,0.82
9.26909E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,1,2,$287.00 ,3,120,t,13,38,68,334,22,8,0,77,9,48,13776,4.77,4.95,4.95,4.95,4.86,4.91,4.68,t,9,9,0,0,0.87
9.2691E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$265.00 ,3,120,t,9,31,61,330,43,30,2,70,14,180,47700,4.84,4.91,4.93,4.98,4.91,4.95,4.65,t,9,9,0,0,1.59
9.2691E+17,100%,100%,t,9,9,t,t,Fenway,42.34983,-71.09379,Entire rental unit,Entire home/apt,4,1,0,2,$265.00 ,3,120,t,7,25,55,325,42,20,2,64,18,120,31800,4.9,4.95,4.95,4.9,5,4.95,4.79,t,9,9,0,0,1.58
9.26912E+17,33%,28%,f,33,75,t,t,Jamaica Plain,42.32835667,-71.11241573,Entire rental unit,Entire home/apt,6,2,2,5,$839.00 ,29,365,t,30,60,90,365,0,0,0,100,0,0,0,,,,,,,,f,16,16,0,0,
9.26917E+17,33%,28%,f,33,75,t,t,Jamaica Plain,42.32842,-71.11211,Entire rental unit,Entire home/apt,5,,2,,,29,365,t,30,60,90,364,4,2,0,99,4,116,,4,3.75,4.25,4.75,3.75,4,3.75,f,16,16,0,0,0.29
9.2695E+17,100%,100%,f,2,6,t,t,Allston,42.34916723,-71.13388876,Entire condo,Entire home/apt,4,1,2,2,$223.00 ,91,365,t,0,0,3,278,4,2,1,12,2,255,56865,4.75,5,4.75,5,5,5,4.75,t,1,1,0,0,0.22
9.27476E+17,100%,100%,f,59,74,t,t,Fenway,42.34818,-71.09326,Entire rental unit,Entire home/apt,2,1,1,1,$330.00 ,1,365,t,0,0,0,110,0,0,0,0,0,0,0,,,,,,,,f,59,59,0,0,
9.27505E+17,100%,100%,f,59,74,t,t,Fenway,42.34751,-71.09374,Entire rental unit,Entire home/apt,2,1,1,1,$154.00 ,29,365,t,10,22,22,210,5,0,0,22,0,0,0,4.8,5,5,5,5,5,5,f,59,59,0,0,0.19
9.27569E+17,100%,100%,f,52,57,t,t,Back Bay,42.34327,-71.08405,Entire rental unit,Entire home/apt,2,1,0,1,$170.00 ,1,365,t,0,14,41,219,27,22,1,50,1,132,22440,4.48,4.5,4.31,4.81,4.77,4.77,4.31,t,52,52,0,0,1
9.27751E+17,90%,63%,f,9,9,t,t,Allston,42.35706021,-71.12911637,Private room in home,Private room,1,1,1,1,$57.00 ,91,200,t,0,0,0,266,2,1,0,1,1,182,10374,5,5,4.5,5,5,5,4.5,f,9,0,9,0,0.13
9.28349E+17,100%,83%,f,1,1,f,f,Dorchester,42.29902922,-71.0677662,Entire rental unit,Entire home/apt,4,1,3,3,$299.00 ,29,91,t,30,60,90,269,3,2,0,99,2,116,34684,4.67,4.67,4.67,5,5,4,4.33,f,1,1,0,0,0.18
9.29274E+17,100%,100%,f,52,57,t,t,South End,42.34167,-71.08246,Entire rental unit,Entire home/apt,2,1,0,1,$188.00 ,29,365,t,0,19,49,228,31,14,0,58,0,255,47940,4.52,4.71,4.52,5,4.94,4.94,4.39,t,52,52,0,0,1.16
9.29286E+17,100%,100%,f,52,57,t,t,South End,42.34149086,-71.08211337,Entire rental unit,Entire home/apt,2,1,0,1,$190.00 ,29,365,t,0,18,48,226,29,15,0,57,1,255,48450,4.55,4.66,4.55,4.86,4.86,4.97,4.38,f,52,52,0,0,1.08
9.29296E+17,100%,100%,f,52,57,t,t,South End,42.34183239,-71.08212673,Entire rental unit,Entire home/apt,2,1,0,1,$199.00 ,29,365,t,0,26,56,235,46,30,1,65,1,255,50745,4.87,4.96,4.89,4.98,4.93,4.98,4.59,f,52,52,0,0,1.71
9.29308E+17,100%,100%,f,52,57,t,t,Back Bay,42.34243899,-71.08212529,Entire rental unit,Entire home/apt,2,1,0,1,$189.00 ,29,365,t,1,21,51,230,26,20,2,60,1,255,48195,4.73,4.73,4.65,4.96,4.92,4.88,4.46,f,52,52,0,0,0.97
9.29534E+17,100%,100%,f,52,57,t,t,Roxbury,42.3415,-71.08347,Entire rental unit,Entire home/apt,2,1,0,1,$232.00 ,29,365,t,1,9,39,218,27,13,0,48,0,255,59160,4.7,4.85,4.78,4.89,5,4.96,4.67,t,52,52,0,0,1.01
9.29571E+17,100%,100%,f,52,57,t,t,Fenway,42.3420088,-71.08411851,Entire rental unit,Entire home/apt,2,1,0,1,$425.00 ,29,365,t,0,0,9,273,11,4,0,18,2,232,98600,4.55,4.64,4.64,5,4.73,5,4,f,52,52,0,0,0.42
9.29654E+17,100%,100%,f,52,57,t,t,Back Bay,42.34437403,-71.0825744,Entire rental unit,Entire home/apt,2,1,0,1,$182.00 ,29,365,t,5,29,59,237,16,4,0,68,0,232,42224,4.38,4.63,4.44,4.94,4.88,4.88,4.25,t,52,52,0,0,0.59
9.2971E+17,100%,100%,f,52,57,t,t,Back Bay,42.3438266,-71.08222209,Entire rental unit,Entire home/apt,2,1,0,1,$175.00 ,29,365,t,9,14,37,216,16,2,1,46,0,116,20300,4.69,4.38,4.75,4.94,4.81,4.88,4.44,f,52,52,0,0,0.59
9.29722E+17,100%,100%,f,52,57,t,t,Back Bay,42.3451,-71.08007,Entire rental unit,Entire home/apt,2,1,0,1,$247.00 ,29,365,t,0,5,30,210,19,13,1,39,0,255,62985,4.89,4.95,4.95,4.95,5,5,4.84,t,52,52,0,0,0.75
9.29763E+17,100%,100%,f,52,57,t,t,South End,42.34214,-71.08206,Entire rental unit,Entire home/apt,2,1,0,1,$195.00 ,29,365,t,0,19,49,229,14,8,1,58,1,255,49725,4.79,4.69,4.54,5,4.92,5,4.62,t,52,52,0,0,0.52
9.2977E+17,100%,100%,f,52,57,t,t,Back Bay,42.34436,-71.0821,Entire rental unit,Entire home/apt,2,1,0,1,$203.00 ,29,365,t,0,6,36,216,26,11,2,45,0,255,51765,4.46,4.69,4.77,4.88,4.85,4.92,4.27,t,52,52,0,0,0.98
9.29778E+17,100%,100%,f,52,57,t,t,Back Bay,42.34443888,-71.08347546,Entire rental unit,Entire home/apt,2,1,0,1,$222.00 ,29,365,t,5,24,54,233,20,6,0,63,0,255,56610,4.6,4.8,4.9,5,4.8,5,4.45,t,52,52,0,0,0.75
9.29785E+17,100%,100%,f,52,57,t,t,Back Bay,42.34364,-71.08199,Entire rental unit,Entire home/apt,2,1,0,1,$186.00 ,29,365,t,1,18,41,220,14,4,0,50,1,232,43152,4.36,4.57,4.5,4.93,4.86,4.86,4.07,t,52,52,0,0,0.52
9.29789E+17,100%,100%,f,52,57,t,t,Back Bay,42.34240934,-71.08281844,Entire rental unit,Entire home/apt,2,1,0,1,$189.00 ,29,365,t,2,6,36,215,23,7,0,45,10,255,48195,4.43,4.52,4.7,4.96,5,4.96,4.39,t,52,52,0,0,0.87
9.29791E+17,100%,100%,t,1,1,t,t,South Boston,42.3313364,-71.0548846,Entire rental unit,Entire home/apt,6,1,2,3,$321.00 ,1,1125,t,18,44,74,346,119,57,3,83,51,255,81855,4.94,4.96,5,4.97,4.98,4.82,4.83,f,1,1,0,0,4.49
9.30389E+17,100%,98%,t,2,2,t,t,East Boston,42.37091,-71.03928,Private room in townhouse,Private room,1,1,1,1,$83.00 ,1,28,t,5,30,60,331,126,45,7,70,99,255,21165,4.92,4.94,4.85,4.91,4.94,4.82,4.81,f,2,0,2,0,6.46
9.31895E+17,100%,62%,f,1,2,t,t,Jamaica Plain,42.30782,-71.11265,Entire home,Entire home/apt,6,1.5,4,4,$360.00 ,2,365,t,0,0,2,98,5,5,0,2,0,30,10800,5,5,5,5,5,5,5,f,1,1,0,0,1.1
9.32668E+17,100%,100%,f,52,57,t,t,South End,42.34153,-71.0828,Entire rental unit,Entire home/apt,2,1,0,1,$362.00 ,1,365,t,2,14,44,306,62,32,1,53,27,192,69504,4.73,4.85,4.76,4.94,4.92,4.97,4.61,t,52,52,0,0,2.32
9.32671E+17,100%,100%,f,52,57,t,t,Back Bay,42.34348986,-71.08423328,Entire rental unit,Entire home/apt,2,1,0,1,$238.00 ,1,365,t,5,18,48,318,69,29,2,57,42,174,41412,4.78,4.77,4.81,4.94,4.9,4.93,4.58,t,52,52,0,0,2.58
9.33238E+17,100%,100%,f,52,57,t,t,Back Bay,42.34300085,-71.08404904,Entire rental unit,Entire home/apt,2,1,0,1,$152.00 ,29,365,t,2,28,52,227,18,2,0,61,0,116,17632,4.56,4.72,4.67,4.89,5,4.94,4.44,t,52,52,0,0,0.68
9.33342E+17,100%,100%,f,52,57,t,t,Back Bay,42.34353,-71.08219,Entire rental unit,Entire home/apt,2,1,0,1,$171.00 ,29,365,t,0,6,36,300,24,17,1,45,1,255,43605,4.42,4.58,4.75,4.92,4.79,4.83,4.33,t,52,52,0,0,0.9
9.33354E+17,100%,100%,f,52,57,t,t,Back Bay,42.34366673,-71.08386692,Entire rental unit,Entire home/apt,2,1,0,1,$173.00 ,1,365,t,0,12,34,211,54,17,1,43,28,102,17646,4.65,4.67,4.57,4.89,4.91,4.96,4.39,t,52,52,0,0,2.05
9.33362E+17,100%,100%,f,52,57,t,t,South End,42.34192427,-71.08239343,Entire rental unit,Entire home/apt,2,1,0,1,$183.00 ,29,365,t,0,17,47,226,20,13,1,56,0,255,46665,4.65,4.75,4.65,4.9,5,4.95,4.6,f,52,52,0,0,0.75
9.33387E+17,100%,100%,f,52,57,t,t,Back Bay,42.34378414,-71.08290023,Entire rental unit,Entire home/apt,2,1,0,1,$233.00 ,1,365,t,2,21,51,230,29,16,1,60,1,96,22368,4.9,4.86,4.83,4.97,4.86,5,4.66,f,52,52,0,0,1.11
9.33906E+17,100%,64%,t,2,3,t,t,Jamaica Plain,42.3203345,-71.105348,Entire home,Entire home/apt,2,1,1,1,$140.00 ,1,26,t,4,21,47,53,96,39,4,53,49,234,32760,4.93,4.95,4.97,4.96,4.93,4.89,4.81,f,1,1,0,0,3.61
9.34013E+17,100%,98%,t,2,3,t,f,Brighton,42.34607,-71.1618,Private room in townhouse,Private room,2,1,1,1,$98.00 ,2,180,t,4,10,16,19,78,31,2,19,39,186,18228,4.96,4.94,4.97,4.91,4.99,4.96,4.91,f,2,0,2,0,2.94
9.34064E+17,100%,100%,f,52,57,t,t,Fenway,42.3421559,-71.08435806,Entire rental unit,Entire home/apt,2,1,0,1,$150.00 ,29,365,t,0,0,18,184,18,8,0,26,0,255,38250,4.78,4.83,4.89,4.94,4.83,4.94,4.56,f,52,52,0,0,0.69
9.34068E+17,100%,100%,f,52,57,t,t,Back Bay,42.34425,-71.08264,Entire rental unit,Entire home/apt,2,1,0,1,$211.00 ,29,365,t,0,6,36,214,22,7,1,45,0,255,53805,4.91,4.86,4.82,5,4.95,5,4.82,t,52,52,0,0,0.84
9.34079E+17,100%,100%,f,52,57,t,t,Fenway,42.34204961,-71.08451059,Entire rental unit,Entire home/apt,2,1,0,1,$200.00 ,29,365,t,1,26,56,325,16,7,1,65,0,255,51000,4.75,4.69,4.69,4.88,4.88,4.94,4.56,t,52,52,0,0,0.6
9.34091E+17,100%,100%,f,52,57,t,t,Back Bay,42.34431,-71.08278,Entire rental unit,Entire home/apt,2,1,0,1,$182.00 ,29,365,t,1,8,29,183,10,0,0,31,1,0,0,3.8,4.4,4.2,4.7,4.6,4.7,3.5,t,52,52,0,0,0.38
9.34107E+17,100%,100%,f,52,57,t,t,Back Bay,42.34266083,-71.08216116,Entire rental unit,Entire home/apt,2,1,0,1,$197.00 ,29,365,t,0,18,48,226,8,5,1,57,0,255,50235,4.75,4.75,4.5,5,5,4.75,4.5,t,52,52,0,0,0.34
9.34126E+17,100%,100%,f,52,57,t,t,Back Bay,42.34350158,-71.08454095,Entire rental unit,Entire home/apt,2,1,0,1,$214.00 ,29,365,t,0,18,43,223,16,8,0,52,0,255,54570,4.06,4.13,4.44,4.88,4.69,4.69,3.69,f,52,52,0,0,0.64
9.34129E+17,100%,100%,f,52,57,t,t,Back Bay,42.34238,-71.0837,Entire rental unit,Entire home/apt,2,1,0,1,$179.00 ,29,365,t,0,7,37,308,34,16,2,46,0,255,45645,4.62,4.73,4.79,4.97,4.94,4.91,4.27,f,52,52,0,0,1.29
9.34144E+17,100%,100%,f,52,57,t,t,Back Bay,42.34398236,-71.08253819,Entire rental unit,Entire home/apt,2,1,0,1,$177.00 ,29,365,t,0,0,22,201,25,14,4,31,0,255,45135,4.92,4.92,4.92,4.92,4.92,4.96,4.83,t,52,52,0,0,0.95
9.34549E+17,99%,100%,f,897,1539,t,t,Dorchester,42.29612796,-71.05413084,Entire home,Entire home/apt,6,3,3,3,$191.00 ,2,1125,t,30,60,90,365,13,5,0,100,8,30,5730,4.54,4.62,4.46,4.85,4.38,4.38,4.15,t,2,2,0,0,0.53
9.34606E+17,100%,98%,f,4,7,t,f,East Boston,42.3683239,-71.0368926,Entire condo,Entire home/apt,4,1,2,4,$194.00 ,2,365,t,3,16,38,275,122,51,6,46,57,255,49470,4.7,4.7,4.75,4.96,4.84,4.83,4.61,f,1,1,0,0,4.6
9.34796E+17,100%,100%,f,52,57,t,t,Back Bay,42.34387394,-71.08387143,Entire rental unit,Entire home/apt,2,1,0,1,$212.00 ,29,365,t,1,25,55,326,23,9,0,64,1,255,54060,4.52,4.61,4.65,4.78,4.7,4.74,4.48,f,52,52,0,0,0.88
9.34814E+17,100%,100%,f,52,57,t,t,South End,42.3419608,-71.08244916,Entire rental unit,Entire home/apt,2,1,0,1,$186.00 ,29,365,t,2,18,48,227,28,15,0,57,0,255,47430,4.57,4.64,4.46,4.75,4.79,4.86,4.36,f,52,52,0,0,1.09
9.34847E+17,100%,100%,f,52,57,t,t,Back Bay,42.34378,-71.08451,Entire rental unit,Entire home/apt,2,1,0,1,$208.00 ,29,365,t,2,25,55,327,12,3,1,64,0,174,36192,4.75,4.75,4.92,5,5,4.75,4.75,t,52,52,0,0,0.49
9.34851E+17,100%,100%,f,52,57,t,t,Back Bay,42.34221,-71.08316,Entire rental unit,Entire home/apt,2,1,0,1,$231.00 ,29,365,t,0,11,41,221,15,6,0,50,1,255,58905,4.4,4.27,4.6,4.87,4.73,4.93,4.13,f,52,52,0,0,0.58
9.34867E+17,100%,100%,f,52,57,t,t,Back Bay,42.34211705,-71.0839447,Entire rental unit,Entire home/apt,2,1,0,1,$177.00 ,1,365,t,10,28,58,329,14,6,0,67,4,36,6372,4.5,4.14,4.5,4.93,4.71,4.86,3.79,f,52,52,0,0,0.53
9.35428E+17,100%,100%,f,52,57,t,t,Back Bay,42.34369,-71.08373,Entire rental unit,Entire home/apt,2,1,0,1,$187.00 ,29,365,t,0,5,32,271,14,10,2,41,0,255,47685,4.5,4.57,4.64,4.93,4.79,4.86,3.93,f,52,52,0,0,0.53
9.35449E+17,100%,100%,f,52,57,t,t,South End,42.34174,-71.08232,Entire rental unit,Entire home/apt,2,1,0,1,$197.00 ,1,365,t,4,6,36,306,32,11,1,43,17,66,13002,4.47,4.59,4.5,4.88,4.94,4.94,4.34,f,52,52,0,0,1.22
9.35481E+17,100%,100%,f,52,57,t,t,Fenway,42.34188,-71.08378,Entire rental unit,Entire home/apt,2,1,0,1,$144.00 ,29,365,t,0,14,37,216,26,15,0,46,2,255,36720,4.54,4.81,4.92,5,4.92,4.96,4.46,f,52,52,0,0,0.98
9.35546E+17,100%,100%,f,52,57,t,t,Back Bay,42.34283,-71.08414,Entire rental unit,Entire home/apt,2,1,0,1,$181.00 ,29,365,t,1,23,53,317,19,11,0,62,1,255,46155,4.68,4.68,4.74,4.89,4.95,5,4.42,f,52,52,0,0,0.72
9.37183E+17,50%,29%,f,4,6,t,t,Dorchester,42.30451,-71.06783,Private room in rental unit,Private room,1,1,1,1,$65.00 ,31,365,t,28,58,88,267,1,0,0,97,0,0,0,5,4,4,5,5,5,5,f,4,0,4,0,0.04
9.3748E+17,100%,100%,t,1,1,t,t,Hyde Park,42.2622,-71.11584,Entire condo,Entire home/apt,6,1,3,3,$209.00 ,1,365,t,19,49,79,354,50,21,2,89,22,126,26334,4.86,4.9,4.92,4.98,4.92,4.72,4.68,t,1,1,0,0,2.13
9.37614E+17,100%,92%,t,9,9,t,t,West Roxbury,42.2727582,-71.1636271,Entire rental unit,Entire home/apt,2,1,1,1,$100.00 ,91,365,t,0,0,26,161,2,2,1,36,0,255,25500,5,5,5,5,5,5,4.5,t,3,3,0,0,0.47
9.37706E+17,100%,100%,t,1,3,f,t,Back Bay,42.34957527,-71.07428162,Entire rental unit,Entire home/apt,2,1,1,1,$195.00 ,29,365,t,14,24,54,328,2,1,0,63,2,58,11310,5,5,5,5,5,5,5,f,1,1,0,0,0.12
9.37828E+17,N/A,N/A,f,1,1,t,t,West Roxbury,42.28961167,-71.15869374,Entire home,Entire home/apt,8,2.5,4,5,$299.00 ,29,90,t,0,0,0,265,0,0,0,0,0,0,0,,,,,,,,t,1,1,0,0,
9.37866E+17,N/A,N/A,f,1,1,f,t,Charlestown,42.37792,-71.06236,Entire home,Entire home/apt,4,,2,,,180,180,t,0,0,0,0,5,0,0,0,0,0,,5,5,5,5,4.8,4.8,4.8,f,1,1,0,0,0.19
9.39133E+17,100%,90%,t,1,1,t,t,South Boston,42.33248449,-71.0314113,Entire home,Entire home/apt,10,3,5,7,$634.00 ,3,28,t,15,34,57,222,72,29,2,66,40,174,110316,4.96,4.9,4.9,4.93,4.97,4.94,4.75,f,1,1,0,0,2.91
9.39167E+17,100%,100%,t,1,1,t,f,West Roxbury,42.2842416,-71.167526,Entire home,Entire home/apt,10,3.5,5,5,$421.00 ,1,365,t,11,37,60,324,41,23,2,70,11,138,58098,4.88,4.93,4.98,5,4.9,4.83,4.78,f,1,1,0,0,1.65
9.3998E+17,N/A,N/A,f,2,2,t,t,Roxbury,42.31911,-71.09099,Entire rental unit,Entire home/apt,2,,1,,,1,1125,t,0,0,0,0,1,0,0,0,0,0,,5,5,5,5,5,5,5,f,2,1,1,0,0.04
9.40288E+17,100%,96%,f,5084,5865,t,t,Brighton,42.346069,-71.145748,Entire rental unit,Entire home/apt,4,2,2,2,$348.00 ,32,1125,t,0,0,2,277,0,0,0,12,0,0,0,,,,,,,,t,343,343,0,0,
9.40621E+17,87%,76%,f,102,193,t,t,Back Bay,42.34823,-71.08041,Entire rental unit,Entire home/apt,6,2,2,5,$399.00 ,29,365,t,30,60,90,365,1,0,0,99,1,0,0,5,5,5,5,5,5,4,f,72,72,0,0,0.05
9.40636E+17,100%,93%,t,2,2,t,t,East Boston,42.36748895,-71.03160281,Entire rental unit,Entire home/apt,4,1,2,2,$250.00 ,90,500,t,0,0,0,266,3,1,0,1,2,180,45000,4.67,4,4.33,5,5,4,4.33,f,2,2,0,0,0.14
9.41411E+17,100%,N/A,f,2,3,t,t,Beacon Hill,42.3603,-71.0661,Entire rental unit,Entire home/apt,2,1,0,1,$300.00 ,183,365,t,0,0,0,54,0,0,0,0,0,0,0,,,,,,,,f,1,1,0,0,
9.42637E+17,100%,62%,f,184,251,t,t,South Boston Waterfront,42.35012531,-71.04326351,Entire serviced apartment,Entire home/apt,3,1,1,2,$250.00 ,9,365,t,1,5,8,8,11,3,1,8,2,54,13500,4.91,4.91,5,5,4.91,4.91,4.91,f,55,55,0,0,0.43
9.42773E+17,100%,100%,t,32,32,t,t,Fenway,42.3495528,-71.09576617,Entire rental unit,Entire home/apt,2,1,1,1,$235.00 ,2,365,t,0,12,40,293,94,37,3,50,39,222,52170,4.89,4.96,4.91,4.99,4.98,4.99,4.73,f,30,28,2,0,3.6
9.42775E+17,100%,100%,t,1,1,t,t,Mattapan,42.28136,-71.09466,Private room in condo,Private room,2,1,1,1,$88.00 ,1,1125,t,18,48,78,353,17,10,1,88,2,60,5280,5,5,5,5,5,4.88,4.94,f,1,0,1,0,0.71
9.42794E+17,87%,76%,f,102,193,t,t,Jamaica Plain,42.32872593,-71.11223614,Entire rental unit,Entire home/apt,4,2,2,3,$382.00 ,29,365,t,0,15,45,296,3,0,0,54,0,0,0,3.67,3.67,4,3.33,2.67,4,2.67,t,72,72,0,0,0.12
